Source,Target,Source_repo,Target_repo
681343,687915,charm-nova-cloud-controller,charm-placement
695853,687909,tempest,nova
686641,687901,kolla,kolla
682918,687866,cookbook-openstack-common,cookbook-openstack-network
687311,687864,tripleo-ansible,tripleo-heat-templates
687845,687852,puppet-neutron,tripleo-heat-templates
708535,687835,manila-tempest-plugin,manila
688102,687830,kayobe,kayobe-config-dev
688359,687830,kayobe,kayobe-config-dev
688694,687830,kayobe,kayobe-config-dev
685214,687686,neutron-tempest-plugin,project-config
695167,687562,tempest,octavia-tempest-plugin
687432,687555,tripleo-heat-templates,tripleo-docs
687531,687533,python-tripleoclient,tripleo-common
695574,687531,tripleo-ansible,python-tripleoclient
690537,687521,ironic,ironic
682607,687466,charm-nova-compute,charm-guide
687281,687466,charm-nova-compute,charm-guide
682608,687466,charm-neutron-openvswitch,charm-guide
687284,687466,charm-neutron-openvswitch,charm-guide
687459,687461,puppet-tripleo,tripleo-heat-templates
687242,687461,puppet-tripleo,tripleo-heat-templates
676583,687461,puppet-tripleo,tripleo-heat-templates
670184,687461,puppet-tripleo,tripleo-heat-templates
689106,687460,tripleo-quickstart-extras,tripleo-quickstart
670155,687459,puppet-pacemaker,puppet-tripleo
687454,687455,openstack-ansible-galera_server,openstack-ansible-galera_client
687305,687388,tripleo-common,python-tripleoclient
692155,687376,devstack,grenade
691995,687376,devstack,grenade
689159,687349,python-tripleoclient,tripleo-heat-templates
687347,687349,python-tripleoclient,tripleo-heat-templates
685341,687344,puppet-ironic,instack-undercloud
685338,687344,puppet-ironic,instack-undercloud
685335,687344,puppet-ironic,instack-undercloud
685054,687344,puppet-ironic,instack-undercloud
685341,687342,puppet-ironic,instack-undercloud
685338,687342,puppet-ironic,instack-undercloud
685335,687342,puppet-ironic,instack-undercloud
685054,687342,puppet-ironic,instack-undercloud
687334,687337,puppet-designate,releases
687343,687333,puppet-openstack-integration,puppet-designate
685341,687320,puppet-ironic,python-tripleoclient
685338,687320,puppet-ironic,python-tripleoclient
685335,687320,puppet-ironic,python-tripleoclient
685054,687320,puppet-ironic,python-tripleoclient
685341,687308,puppet-ironic,python-tripleoclient
685338,687308,puppet-ironic,python-tripleoclient
685335,687308,puppet-ironic,python-tripleoclient
685054,687308,puppet-ironic,python-tripleoclient
688721,687293,paunch,tripleo-heat-templates
687950,687277,openstack-ansible-tests,openstack-ansible-openstack_hosts
687142,687265,openstack-ansible-tests,openstack-ansible-openstack_hosts
686962,687252,heat-tempest-plugin,heat
592074,687252,heat-tempest-plugin,heat
687459,687246,puppet-tripleo,tripleo-heat-templates
687242,687246,puppet-tripleo,tripleo-heat-templates
676583,687246,puppet-tripleo,tripleo-heat-templates
670184,687246,puppet-tripleo,tripleo-heat-templates
670155,687242,puppet-pacemaker,puppet-tripleo
553206,687235,puppet-pacemaker,puppet-tripleo
553206,687234,puppet-pacemaker,puppet-tripleo
668136,687232,openstack-ansible-os_tempest,openstack-ansible-os_octavia
687085,687196,neutron-fwaas,networking-midonet
687162,687172,openstack-helm-infra,openstack-helm
682853,687143,tripleo-heat-templates,tripleo-heat-templates
687140,687141,nova,python-novaclient
687111,687132,puppet-openstack-integration,puppet-openstack_spec_helper
687110,687131,puppet-openstack-integration,puppet-openstack_spec_helper
687109,687103,puppet-openstack-integration,puppet-openstack_spec_helper
687076,687078,puppet-gnocchi,puppet-tripleo
575835,687078,puppet-gnocchi,puppet-tripleo
687076,687075,puppet-gnocchi,tripleo-heat-templates
575835,687075,puppet-gnocchi,tripleo-heat-templates
687241,687072,grenade,devstack-gate
686825,687000,openstack-ansible-os_nova,openstack-ansible
700512,686962,requirements,heat-tempest-plugin
652099,686960,neutron-tempest-plugin,networking-midonet
534078,686959,neutron-tempest-plugin,networking-midonet
687142,686945,openstack-ansible-tests,openstack-ansible-galera_server
686771,686774,releases,devstack-gate
729657,686754,cinder,cinder
686519,686754,cinder,cinder
675630,686754,cinder,cinder
686600,686727,openstacksdk,keystoneauth
686590,686592,python-openstackclient,openstacksdk
686589,686592,os-client-config,openstacksdk
690541,686573,openstack-ansible-os_tempest,openstack-ansible
687000,686553,openstack-ansible,openstack-ansible-os_octavia
684462,686524,diskimage-builder,project-config
681989,686521,tripleo-common,tripleo-heat-templates
686509,686510,devstack,diskimage-builder
685213,686487,neutron-tempest-plugin,networking-sfc
685213,686486,neutron-tempest-plugin,neutron-fwaas
685213,686484,neutron-tempest-plugin,networking-bgpvpn
685213,686483,neutron-tempest-plugin,networking-bagpipe
686481,686409,python-dracclient,project-config
686404,686406,charm-neutron-api,charm-nova-cloud-controller
686825,686348,openstack-ansible-os_nova,openstack-ansible
700250,686287,puppet-openstack-integration,puppet-tripleo
686273,686274,releases,requirements
686251,686253,project-config,governance
686240,686247,puppet-neutron,tripleo-heat-templates
670150,686247,puppet-neutron,tripleo-heat-templates
670149,686247,puppet-neutron,tripleo-heat-templates
669751,686247,puppet-neutron,tripleo-heat-templates
686240,686246,puppet-neutron,tripleo-heat-templates
670150,686246,puppet-neutron,tripleo-heat-templates
670149,686246,puppet-neutron,tripleo-heat-templates
669751,686246,puppet-neutron,tripleo-heat-templates
686240,686245,puppet-neutron,tripleo-heat-templates
670150,686245,puppet-neutron,tripleo-heat-templates
670149,686245,puppet-neutron,tripleo-heat-templates
669751,686245,puppet-neutron,tripleo-heat-templates
685671,686205,kolla-ansible,kolla-ansible
686328,686204,diskimage-builder,project-config
652099,686165,neutron-tempest-plugin,networking-midonet
652099,686163,neutron-tempest-plugin,networking-midonet
687999,686142,tempest,python-manilaclient
686133,686134,kolla-ansible,kolla
664606,686021,puppet-pacemaker,puppet-tripleo
686008,686010,tempest,manila
686041,685974,openstack-ansible-os_keystone,openstack-ansible-os_tempest
683679,685967,kolla,kolla-ansible
686316,685966,kolla,kolla-ansible
685901,685947,kolla,kolla
685941,685942,charm-interface-neutron-plugin,charm-octavia
685940,685941,charm-neutron-openvswitch,charm-interface-neutron-plugin
682321,685916,monasca-ui,monasca-api
685324,685911,ironic-python-agent,metalsmith
674866,685894,tripleo-ci,tripleo-heat-templates
696993,685865,metalsmith,tripleo-common
652099,685798,neutron-tempest-plugin,networking-midonet
684304,685776,ironic,ironic-python-agent-builder
687084,685766,tripleo-ansible,tripleo-heat-templates
686223,685762,openstack-helm-infra,openstack-helm
685755,685761,openstack-helm-infra,openstack-helm
686990,685702,networking-bagpipe,neutron-tempest-plugin
685700,685701,kolla-ansible,kayobe
685877,685639,ansible-role-tripleo-modify-image,tripleo-quickstart-extras
679853,685634,openstack-helm-infra,openstack-helm
679724,685632,heat-tempest-plugin,heat-tempest-plugin
685616,685618,project-config,openstack-zuul-jobs
685598,685597,networking-bagpipe,project-config
685599,685597,networking-bagpipe,project-config
685600,685597,networking-bagpipe,project-config
685431,685511,ansible-role-tripleo-modify-image,tripleo-quickstart-extras
685507,685508,tripleo-heat-templates,python-tripleoclient
685506,685507,puppet-ironic,tripleo-heat-templates
718775,685492,castellan,barbican
685632,685459,heat-tempest-plugin,heat
686996,685459,nova,heat
682015,685456,tripleo-heat-templates,tripleo-docs
685640,685448,releases,rpm-packaging
685537,685393,puppet-openstack_spec_helper,puppet-nova
685780,685386,puppet-nova,puppet-openstack_spec_helper
682636,685363,puppet-octavia,tripleo-heat-templates
682636,685362,puppet-octavia,tripleo-heat-templates
682636,685361,puppet-octavia,tripleo-heat-templates
685342,685343,tripleo-puppet-elements,tripleo-common
685213,685234,neutron-tempest-plugin,neutron-fwaas
685213,685230,neutron-tempest-plugin,networking-bagpipe
685213,685227,neutron-tempest-plugin,networking-bgpvpn
685213,685223,neutron-tempest-plugin,networking-sfc
685213,685222,neutron-tempest-plugin,neutron
685068,685077,puppet-tripleo,tripleo-heat-templates
685341,685065,puppet-ironic,python-tripleoclient
685338,685065,puppet-ironic,python-tripleoclient
685335,685065,puppet-ironic,python-tripleoclient
685054,685065,puppet-ironic,python-tripleoclient
685042,685043,keystoneauth,openstacksdk
685999,685042,openstacksdk,keystoneauth
495310,684925,heat,heat
687999,684850,tempest,patrole
684799,684800,kolla,kolla-ansible
684778,684779,charm-neutron-api,charm-interface-neutron-plugin-api-subordinate
684765,684767,ironic,ironic-python-agent-builder
663404,684766,heat,heat
684738,684740,project-config,governance
684376,684732,requirements,mistral
683783,684661,placement,nova
684769,684658,devstack,nova
680001,684552,neutron,neutron
684384,684385,puppet-tripleo,tripleo-heat-templates
684278,684385,tripleo-ansible,tripleo-heat-templates
684376,684383,requirements,ironic-inspector
684701,684360,charm-neutron-api,charm-interface-neutron-plugin-api-subordinate
684771,684270,ironic-lib,ironic
683981,684187,tripleo-common,tripleo-quickstart
684435,684142,puppet-nova,tripleo-heat-templates
690469,683988,devstack,nova
683166,683977,devstack,devstack
683970,683975,puppet-ironic,tripleo-heat-templates
684742,683974,kolla,kolla-ansible
366828,683970,ironic,puppet-ironic
683127,683959,ironic,puppet-ironic
685974,683821,openstack-ansible-os_tempest,openstack-ansible
683759,683799,openstack-helm-infra,openstack-helm
683690,683731,puppet-octavia,tripleo-heat-templates
683713,683728,puppet-octavia,tripleo-heat-templates
678585,683710,openstacksdk,python-senlinclient
729657,683696,cinder,cinder
686519,683696,cinder,cinder
675630,683696,cinder,cinder
683680,683675,kolla,kolla
683677,683675,kolla,kolla
683594,683595,openstack-ansible,openstack-ansible-os_octavia
636082,683370,devstack,devstack
683485,683327,nova,nova
680300,683327,nova,nova
683291,683294,puppet-ovn,tripleo-heat-templates
684769,683284,devstack,swift
683233,683279,openstack-helm-infra,openstack-helm
683252,683253,devstack,magnum
681969,683211,horizon,neutron-vpnaas-dashboard
683195,683197,openstack-ansible-os_cinder,openstack-ansible-os_tempest
683123,683195,openstack-ansible-os_placement,openstack-ansible-os_cinder
683120,683123,ansible-role-uwsgi,openstack-ansible-os_placement
682074,683120,openstack-ansible-os_keystone,ansible-role-uwsgi
683100,683101,ansible-role-tripleo-modify-image,tripleo-ci
685974,683080,openstack-ansible-os_tempest,openstack-ansible-os_glance
683067,683069,tripleo-common,tripleo-heat-templates
682936,683030,puppet-cinder,puppet-openstack-integration
682110,683030,puppet-keystone,puppet-openstack-integration
682108,683030,puppet-openstacklib,puppet-openstack-integration
682551,683030,puppet-keystone,puppet-openstack-integration
683435,682994,pymod2pkg,rpm-packaging
682853,682989,tripleo-heat-templates,tripleo-heat-templates
682971,682972,tripleo-ansible,project-config
677245,682972,grenade,project-config
682973,682972,grenade,project-config
682974,682972,grenade,project-config
682975,682972,grenade,project-config
682976,682972,grenade,project-config
682978,682972,grenade,project-config
682982,682972,tripleo-validations,project-config
682956,682958,tripleo-quickstart,ansible-role-collect-logs
683083,682958,tripleo-ci,ansible-role-collect-logs
682792,682948,heat,heat
682853,682942,tripleo-heat-templates,tripleo-ci
682917,682925,cookbook-openstack-block-storage,openstack-chef
682918,682925,cookbook-openstack-common,openstack-chef
682919,682925,cookbook-openstack-compute,openstack-chef
682920,682925,cookbook-openstack-dashboard,openstack-chef
682921,682925,cookbook-openstack-dns,openstack-chef
674452,682925,cookbook-openstack-identity,openstack-chef
682922,682925,cookbook-openstack-image,openstack-chef
682923,682925,cookbook-openstack-network,openstack-chef
682924,682925,cookbook-openstack-orchestration,openstack-chef
682918,682924,cookbook-openstack-common,cookbook-openstack-orchestration
682918,682923,cookbook-openstack-common,cookbook-openstack-network
682918,682922,cookbook-openstack-common,cookbook-openstack-image
682918,682920,cookbook-openstack-common,cookbook-openstack-dashboard
682918,682919,cookbook-openstack-common,cookbook-openstack-compute
682918,682917,cookbook-openstack-common,cookbook-openstack-block-storage
682902,682904,devstack,tempest
682989,682890,tripleo-heat-templates,tripleo-ci
692035,682882,glance,tempest
692526,682882,glance,tempest
682843,682879,tempest,neutron
682862,682872,puppet-openstack_spec_helper,puppet-openstack-integration
682861,682870,puppet-openstack_spec_helper,puppet-openstack-integration
682859,682866,puppet-openstack_spec_helper,puppet-openstack-integration
682858,682865,kolla-ansible,kolla
682889,682863,puppet-openstack-integration,puppet-openstack_spec_helper
685449,682853,tripleo-quickstart,tripleo-heat-templates
682882,682844,tempest,devstack
682808,682809,project-config,openstack-zuul-jobs
682787,682789,openstacksdk,python-senlinclient
682742,682745,freezer-tempest-plugin,freezer-api
682742,682744,freezer-tempest-plugin,freezer
665103,682726,octavia,octavia-tempest-plugin
682692,682691,ironic,ironic-inspector
682659,682660,tripleo-common,tripleo-heat-templates
679772,682660,tripleo-common,tripleo-heat-templates
678918,682660,tripleo-common,tripleo-heat-templates
682636,682641,puppet-octavia,tripleo-heat-templates
682608,682607,charm-neutron-openvswitch,charm-nova-compute
682391,682561,neutron,patrole
682544,682548,project-config,governance
682498,682544,os-acc,project-config
682536,682538,mistral-tempest-plugin,mistral
699959,682538,mistral,mistral
699959,682536,mistral,mistral-tempest-plugin
795161,682533,devstack,masakari
677239,682526,keystone,ec2-api
682514,682517,cyborg-tempest-plugin,cyborg
681295,682506,tripleo-ci,python-tripleoclient
681295,682504,tripleo-ci,python-tripleoclient
676331,682498,project-config,os-acc
682478,682481,openstack-ansible-os_keystone,openstack-ansible-os_octavia
682463,682464,tripleo-heat-templates,puppet-tripleo
682457,682463,tripleo-common,tripleo-heat-templates
682819,682460,openstack-ansible-os_tempest,openstack-ansible
679853,682453,openstack-helm-infra,openstack-helm
682697,682446,openstack-ansible-os_swift,openstack-ansible-os_ironic
701105,682356,requirements,vitrage
682410,682341,tripleo-heat-templates,tripleo-ci
682321,682325,monasca-ui,monasca-api
662924,682301,trove,trove
679244,682294,tripleo-heat-templates,python-tripleoclient
679853,682284,openstack-helm-infra,openstack-helm
679853,682263,openstack-helm-infra,openstack-helm
681092,682255,tripleo-heat-templates,tripleo-puppet-elements
685449,682248,tripleo-quickstart,tripleo-heat-templates
682237,682244,tripleo-heat-templates,tripleo-ci
723276,682229,openstack-ansible,openstack-ansible-galera_client
682222,682223,project-config,openstack-zuul-jobs
682212,682217,project-config,project-config
682215,682216,openstack-zuul-jobs,project-config
682214,682215,project-config,openstack-zuul-jobs
682211,682213,project-config,openstack-zuul-jobs
682213,682212,openstack-zuul-jobs,project-config
661240,682152,mistral,tripleo-common
661239,682152,mistral,tripleo-common
661238,682152,mistral,tripleo-common
657376,682152,mistral,tripleo-common
661240,682151,mistral,tripleo-common
661239,682151,mistral,tripleo-common
661238,682151,mistral,tripleo-common
657376,682151,mistral,tripleo-common
682108,682110,puppet-openstacklib,puppet-keystone
682415,682110,puppet-openstacklib,puppet-keystone
670851,682059,neutron,neutron-tempest-plugin
681933,682057,tripleo-ansible,tripleo-heat-templates
678863,682039,puppet-tripleo,tripleo-heat-templates
681932,681938,nova,devstack
681910,681912,neutron,neutron-tempest-plugin
688715,681912,neutron,neutron-tempest-plugin
688716,681912,neutron,neutron-tempest-plugin
688717,681912,neutron,neutron-tempest-plugin
688719,681912,neutron,neutron-tempest-plugin
686079,681807,nova,nova
681947,681802,python-swiftclient,releases
696903,681777,openstack-ansible-openstack_hosts,openstack-ansible
697085,681777,openstack-ansible,openstack-ansible
682229,681759,openstack-ansible-galera_client,openstack-ansible-galera_server
680345,681726,tripleo-heat-templates,tripleo-heat-templates
681722,681718,openstack-ansible,openstack-ansible-os_horizon
681315,681666,requirements,neutron
680001,681663,neutron,neutron
680001,681662,neutron,neutron
679636,681660,cloudkitty,python-cloudkittyclient
681989,681647,tripleo-common,tripleo-heat-templates
682588,681562,requirements,networking-ovn
681830,681548,kolla-ansible,kolla-ansible
692966,681548,kolla-ansible,kolla-ansible
685130,681539,openstack-helm-infra,openstack-helm
681476,681483,openstack-helm-infra,openstack-helm
681476,681482,openstack-helm-infra,openstack-helm
681953,681442,tripleo-common,tripleo-heat-templates
681752,681442,tripleo-common,tripleo-heat-templates
681335,681370,requirements,tempest
681428,681370,devstack,tempest
681295,681294,tripleo-ci,python-tripleoclient
681292,681293,puppet-neutron,puppet-tripleo
680691,681274,releases,election
681270,681271,project-config,governance
681262,681270,charm-neutron-api-genericswitch,project-config
681259,681262,project-config,charm-neutron-api-genericswitch
662529,681213,devstack,neutron
689074,681209,puppet-nova,tripleo-heat-templates
681207,681209,puppet-nova,tripleo-heat-templates
681201,681202,devstack,neutron
637039,681180,ironic-tempest-plugin,ironic
681167,681170,rally-openstack,neutron
681151,681148,releases,requirements
681138,681137,puppet-tripleo,tripleo-heat-templates
680227,681127,charm-swift-storage,charm-swift-storage
674050,681123,tripleo-upgrade,tripleo-heat-templates
681927,681119,charm-openstack-dashboard,charm-openstack-dashboard
678219,681118,charm-neutron-api,charm-neutron-api
678249,681117,charm-designate,charm-designate
681001,681056,rally,networking-ovn
685974,681002,openstack-ansible-os_tempest,openstack-ansible
680986,680988,openstack-ansible-os_gnocchi,openstack-ansible
680975,680969,tripleo-quickstart,tripleo-heat-templates
680457,680917,requirements,horizon
681084,680894,octavia-tempest-plugin,octavia
666616,680777,nova,tempest
680768,680769,auto-scaling-sig,governance-sigs
683675,680745,kolla,kolla-ansible
680728,680730,tripleo-heat-templates,tripleo-common
680722,680730,tripleo-heat-templates,tripleo-common
680702,680730,tripleo-heat-templates,tripleo-common
679515,680730,tripleo-heat-templates,tripleo-common
680727,680728,tripleo-common,tripleo-heat-templates
680716,680728,tripleo-common,tripleo-heat-templates
680686,680728,tripleo-common,tripleo-heat-templates
679514,680728,tripleo-common,tripleo-heat-templates
675913,680725,heat,heat-tempest-plugin
680728,680724,tripleo-heat-templates,tripleo-common
680722,680724,tripleo-heat-templates,tripleo-common
680702,680724,tripleo-heat-templates,tripleo-common
679515,680724,tripleo-heat-templates,tripleo-common
680727,680722,tripleo-common,tripleo-heat-templates
680716,680722,tripleo-common,tripleo-heat-templates
680686,680722,tripleo-common,tripleo-heat-templates
679514,680722,tripleo-common,tripleo-heat-templates
680542,680718,nova,tripleo-heat-templates
680684,680718,nova,tripleo-heat-templates
680728,680714,tripleo-heat-templates,tripleo-common
680722,680714,tripleo-heat-templates,tripleo-common
680702,680714,tripleo-heat-templates,tripleo-common
679515,680714,tripleo-heat-templates,tripleo-common
680727,680702,tripleo-common,tripleo-heat-templates
680716,680702,tripleo-common,tripleo-heat-templates
680686,680702,tripleo-common,tripleo-heat-templates
679514,680702,tripleo-common,tripleo-heat-templates
661240,680688,mistral,tripleo-common
661239,680688,mistral,tripleo-common
661238,680688,mistral,tripleo-common
657376,680688,mistral,tripleo-common
673133,680655,nova,nova
680542,680643,nova,ironic
680684,680643,nova,ironic
705052,680571,tripleo-quickstart,tripleo-quickstart
746800,680562,nova,puppet-nova
746798,680562,nova,puppet-nova
679502,680562,nova,puppet-nova
680457,680491,requirements,horizon
689119,680438,governance-sigs,governance
680412,680405,monasca-persister,monasca-api
662409,680384,neutron,neutron-tempest-plugin
697870,680367,trove,trove-tempest-plugin
683916,680345,puppet-tripleo,tripleo-heat-templates
680779,680339,nova,requirements
680553,680284,openstack-ansible,openstack-ansible-os_ironic
680126,680132,kolla,tripleo-common
680125,680131,kolla,tripleo-common
677031,679999,ceilometer,kolla-ansible
674318,679955,tripleo-heat-templates,tripleo-ansible
643555,679858,cinder,cinder
614873,679838,openstack-helm,openstack-helm-infra
679833,679834,openstacksdk,python-openstackclient
679853,679817,openstack-helm-infra,openstack-helm
677558,679792,ironic-lib,ironic
682659,679773,tripleo-common,tripleo-heat-templates
679772,679773,tripleo-common,tripleo-heat-templates
678918,679773,tripleo-common,tripleo-heat-templates
643555,679682,cinder,cinder
679658,679657,rpm-packaging,rpm-packaging
679652,679650,project-config,governance
679556,679558,puppet-neutron,tripleo-heat-templates
680728,679516,tripleo-heat-templates,tripleo-common
680722,679516,tripleo-heat-templates,tripleo-common
680702,679516,tripleo-heat-templates,tripleo-common
679515,679516,tripleo-heat-templates,tripleo-common
680727,679515,tripleo-common,tripleo-heat-templates
680716,679515,tripleo-common,tripleo-heat-templates
680686,679515,tripleo-common,tripleo-heat-templates
679514,679515,tripleo-common,tripleo-heat-templates
679506,679507,puppet-tripleo,tripleo-heat-templates
682896,679496,openstack-ansible-os_tempest,openstack-ansible
680001,679483,neutron,neutron
679297,679460,openstack-helm-images,openstack-helm-infra
678879,679436,tripleo-heat-templates,tripleo-ci
679416,679417,puppet-swift,puppet-tripleo
679415,679416,pycadf,puppet-swift
679410,679412,tripleo-common,python-tripleoclient
679459,679409,tripleo-heat-templates,tripleo-ci
680954,679409,python-tripleoclient,tripleo-ci
679373,679374,tripleo-common,python-tripleoclient
606039,679374,tripleo-common,python-tripleoclient
602753,679374,tripleo-common,python-tripleoclient
710574,679354,tripleo-ansible,tripleo-heat-templates
679323,679347,election,election
679323,679342,election,election
679323,679341,election,election
679323,679338,election,election
679323,679337,election,election
679299,679308,tripleo-quickstart-extras,tripleo-ci
679435,679299,tripleo-ci,tripleo-quickstart-extras
679280,679296,openstack-helm-infra,openstack-helm-infra
679802,679295,cinder,requirements
679101,679245,openstack-ansible,ansible-role-uwsgi
678025,679245,openstack-ansible,ansible-role-uwsgi
678168,679244,tripleo-ansible,tripleo-heat-templates
672700,679195,kolla-ansible,kolla-ansible
679434,679152,tripleo-common,tripleo-heat-templates
679086,679106,ironic-python-agent-builder,ironic-python-agent
679238,679105,requirements,openstack-ansible-tests
679238,679101,requirements,openstack-ansible
679105,679101,openstack-ansible-tests,openstack-ansible
678884,679087,ironic-python-agent-builder,ironic-python-agent
679070,679071,adjutant,openstack-manuals
675766,679071,project-config,openstack-manuals
675766,679070,project-config,adjutant
679412,679060,python-tripleoclient,tripleo-heat-templates
677777,679054,tripleo-validations,python-tripleoclient
679031,679020,puppet-openstack-integration,puppet-ceph
674779,679013,kolla,kolla-ansible
674779,679012,kolla,kolla-ansible
682659,678919,tripleo-common,tripleo-heat-templates
679772,678919,tripleo-common,tripleo-heat-templates
678918,678919,tripleo-common,tripleo-heat-templates
679047,678892,rally,rally-openstack
678890,678891,tripleo-common,python-tripleoclient
678881,678885,tripleo-quickstart-extras,tripleo-quickstart
679299,678879,tripleo-quickstart-extras,tripleo-heat-templates
678885,678879,tripleo-quickstart,tripleo-heat-templates
678814,678852,tripleo-ci,tripleo-heat-templates
678877,678809,ironic-tempest-plugin,ironic-python-agent
678154,678788,releases,tripleo-ci
678213,678780,puppet-nova,tripleo-heat-templates
677998,678780,puppet-nova,tripleo-heat-templates
677238,678780,puppet-nova,tripleo-heat-templates
676396,678780,puppet-nova,tripleo-heat-templates
678213,678748,puppet-nova,tripleo-heat-templates
677998,678748,puppet-nova,tripleo-heat-templates
677238,678748,puppet-nova,tripleo-heat-templates
676396,678748,puppet-nova,tripleo-heat-templates
678213,678743,puppet-nova,tripleo-heat-templates
677998,678743,puppet-nova,tripleo-heat-templates
677238,678743,puppet-nova,tripleo-heat-templates
676396,678743,puppet-nova,tripleo-heat-templates
678585,678697,openstacksdk,python-senlinclient
679299,678695,tripleo-quickstart-extras,tripleo-heat-templates
678885,678695,tripleo-quickstart,tripleo-heat-templates
678654,678655,tripleo-ansible,tripleo-heat-templates
678314,678654,tripleo-heat-templates,tripleo-ansible
673366,678622,tripleo-common,tripleo-ansible
678567,678620,tripleo-ansible,tripleo-heat-templates
678597,678598,charm-layer-openstack-api,charms.openstack
678596,678598,charm-layer-openstack,charms.openstack
678596,678597,charm-layer-openstack,charm-layer-openstack-api
714619,678586,tempest,keystone
675468,678562,diskimage-builder,octavia
675468,678560,diskimage-builder,octavia
675468,678559,diskimage-builder,octavia
679856,678430,project-config,openstack-zuul-jobs
678351,678430,project-config,openstack-zuul-jobs
678405,678416,mistral-tempest-plugin,mistral
678322,678380,keystone,tempest
678369,678370,ironic-python-agent-builder,ironic-python-agent
678025,678359,openstack-ansible,openstack-ansible-os_placement
678352,678357,election,project-config
678352,678356,election,project-config
678353,678356,governance-sigs,project-config
678355,678356,governance,project-config
678351,678355,project-config,governance
678351,678354,project-config,ossa
678351,678353,project-config,governance-sigs
678351,678352,project-config,election
678025,678350,openstack-ansible,openstack-ansible-os_aodh
678324,678321,designate-tempest-plugin,designate
678246,678314,tripleo-ansible,tripleo-heat-templates
678252,678253,charms.ceph,charm-ceph-osd
678695,678244,tripleo-heat-templates,tripleo-quickstart
678200,678216,openstack-ansible-os_cinder,openstack-ansible-os_nova
678055,678216,openstack-ansible-os_glance,openstack-ansible-os_nova
678237,678207,nova,requirements
678025,678200,openstack-ansible,openstack-ansible-os_cinder
580356,678198,devstack,tempest
674556,678141,tripleo-heat-templates,tripleo-quickstart-extras
678076,678119,ovsdbapp,networking-ovn
678093,678097,puppet-tripleo,tripleo-heat-templates
678092,678096,puppet-tripleo,tripleo-heat-templates
678091,678094,puppet-tripleo,tripleo-heat-templates
678160,678080,openstack-zuul-jobs,horizon
727232,678076,neutron,ovsdbapp
674659,678066,octavia,octavia-lib
678057,678056,tripleo-common,tripleo-ci
678025,678055,openstack-ansible,openstack-ansible-os_glance
676410,678025,ansible-role-uwsgi,openstack-ansible
677981,678019,openstack-ansible-os_tempest,openstack-ansible-os_heat
678006,678019,openstack-ansible-os_tempest,openstack-ansible-os_heat
677947,677989,openstack-ansible-tests,openstack-ansible-galera_client
677947,677988,openstack-ansible-tests,openstack-ansible-lxc_hosts
677947,677987,openstack-ansible-tests,openstack-ansible-lxc_container_create
677947,677985,openstack-ansible-tests,openstack-ansible-nspawn_container_create
677947,677984,openstack-ansible-tests,openstack-ansible-nspawn_hosts
677947,677983,openstack-ansible-tests,openstack-ansible-os_ceilometer
677947,677982,openstack-ansible-tests,openstack-ansible-os_cinder
677947,677979,openstack-ansible-tests,openstack-ansible-os_designate
677947,677978,openstack-ansible-tests,openstack-ansible-os_glance
677947,677976,openstack-ansible-tests,openstack-ansible-os_heat
677947,677975,openstack-ansible-tests,openstack-ansible-os_horizon
677947,677974,openstack-ansible-tests,openstack-ansible-os_keystone
677947,677973,openstack-ansible-tests,openstack-ansible-os_neutron
677947,677968,openstack-ansible-tests,openstack-ansible-os_nova
677947,677967,openstack-ansible-tests,openstack-ansible-os_searchlight
677947,677965,openstack-ansible-tests,openstack-ansible-os_swift
677947,677964,openstack-ansible-tests,openstack-ansible-os_watcher
677947,677963,openstack-ansible-tests,openstack-ansible-os_zaqar
677947,677962,openstack-ansible-tests,openstack-ansible-plugins
677947,677958,openstack-ansible-tests,openstack-ansible-os_horizon
677947,677951,openstack-ansible-tests,openstack-ansible-os_designate
670566,677931,kolla-ansible,kayobe
679496,677830,openstack-ansible,openstack-ansible-os_murano
677803,677804,openstack-zuul-jobs,project-config
677802,677804,contributor-guide,project-config
677799,677803,project-config,openstack-zuul-jobs
677799,677802,project-config,contributor-guide
677479,677798,requirements,tempest
677856,677798,nova,tempest
670454,677788,glance-specs,glance
674919,677785,tripleo-common,tripleo-quickstart
688864,677728,tripleo-ansible,tripleo-heat-templates
668669,677713,cloudkitty-specs,cloudkitty
677726,677712,tripleo-common,tripleo-ansible
674556,677708,tripleo-heat-templates,puppet-tripleo
677696,677700,openstack-zuul-jobs,i18n
678041,677691,rpm-packaging,rpm-packaging
677679,677684,kolla,kolla-ansible
677675,677684,kolla-ansible,kolla-ansible
677678,677682,devstack,networking-baremetal
677694,677650,glance,aodh
677423,677595,murano,murano-tempest-plugin
671374,677585,keystone,python-keystoneclient
677573,677576,manila-tempest-plugin,manila
676475,677573,manila-tempest-plugin,manila-tempest-plugin
679463,677558,ironic,ironic-lib
677542,677547,arch-design,project-config
677544,677547,operations-guide,project-config
677545,677547,project-team-guide,project-config
677546,677547,ha-guide,project-config
677537,677546,project-config,ha-guide
677537,677545,project-config,project-team-guide
677537,677544,project-config,operations-guide
677537,677542,project-config,arch-design
677537,677540,project-config,openstack-zuul-jobs
707887,677535,nova,ironic
676514,677535,nova,ironic
676509,677535,nova,ironic
675496,677535,nova,ironic
677479,677533,requirements,tempest
677479,677483,requirements,nova
674364,677479,tempest,requirements
677391,677471,openstackdocstheme,releases
